phase_name,Zn,Mg,Cu
FCC_A1+LAVES_C15,22,7,71
FCC_A1+LAVES_C15,22,8,70
FCC_A1+LAVES_C15,22,9,69
FCC_A1+LAVES_C15,22,10,68
FCC_A1+LAVES_C15,22,11,67
FCC_A1+LAVES_C15,22,12,66
FCC_A1+LAVES_C15,22,13,65
FCC_A1+LAVES_C15,22,14,64
FCC_A1+LAVES_C15,22,15,63
FCC_A1+LAVES_C15,22,16,62
FCC_A1+LAVES_C15,22,17,61
FCC_A1+LAVES_C15,22,18,60
FCC_A1+LAVES_C15,22,19,59
FCC_A1+LAVES_C15,22,20,58
FCC_A1+LAVES_C15,22,21,57
FCC_A1+LAVES_C15,22,22,56
FCC_A1+LAVES_C15,22,23,55
FCC_A1+LAVES_C15,22,24,54
FCC_A1+LAVES_C15,22,25,53
FCC_A1+LAVES_C15,22,26,52
FCC_A1+LAVES_C15,22,27,51
FCC_A1+LAVES_C15,22,28,50
FCC_A1+LAVES_C15,22,29,49
FCC_A1+LAVES_C15,22,30,48
LAVES_C15+LIQUID,22,31,47
LAVES_C15+LIQUID,22,32,46
LAVES_C15+LIQUID,22,33,45
LAVES_C15+LIQUID,22,34,44
LAVES_C15+LIQUID,22,35,43
LAVES_C15+LIQUID,22,36,42
LAVES_C15+LIQUID,22,37,41
LAVES_C15+LIQUID,22,38,40
LAVES_C15+LIQUID,22,39,39
LAVES_C15+LIQUID,22,40,38
LAVES_C15+LIQUID,22,41,37
LAVES_C15+LIQUID,22,42,36
LAVES_C15+LIQUID,22,43,35
LAVES_C15+LIQUID,22,44,34
LAVES_C15+LIQUID,22,45,33
LAVES_C15+LIQUID,22,46,32
LAVES_C15+LIQUID,22,47,31
LAVES_C15+LIQUID,22,48,30
LAVES_C15+LIQUID,22,49,29
LAVES_C15+LIQUID,22,50,28
LAVES_C15+LIQUID,22,51,27
LAVES_C15+LIQUID,22,52,26
LAVES_C15+LIQUID,22,53,25
LAVES_C15+LIQUID,22,54,24
LAVES_C15+LIQUID,22,55,23
LAVES_C15+LIQUID,22,56,22
LAVES_C15+LIQUID,22,57,21
LAVES_C15+LIQUID,22,58,20
LAVES_C15+LIQUID,22,59,19
LAVES_C15+LIQUID,22,60,18
LAVES_C15+LIQUID,22,61,17
LAVES_C15+LIQUID,22,62,16
LIQUID,22,63,15
LIQUID,22,64,14
LIQUID,22,65,13
LIQUID,22,66,12
LIQUID,22,67,11
LIQUID,22,68,10
LIQUID,22,69,9
LIQUID,22,70,8
LIQUID,22,71,7
LIQUID,22,72,6
LIQUID,22,73,5
LIQUID,22,74,4
LIQUID,22,75,3
LIQUID,22,76,2
LIQUID,22,77,1
LIQUID,22,78,0
FCC_A1,21,0,79
FCC_A1,21,1,78
FCC_A1+LAVES_C15,21,2,77
FCC_A1+LAVES_C15,21,3,76
FCC_A1+LAVES_C15,21,4,75
FCC_A1+LAVES_C15,21,5,74
FCC_A1+LAVES_C15,21,6,73
FCC_A1+LAVES_C15,21,7,72
FCC_A1+LAVES_C15,21,8,71
FCC_A1+LAVES_C15,21,9,70
FCC_A1+LAVES_C15,21,10,69
FCC_A1+LAVES_C15,21,11,68
FCC_A1+LAVES_C15,21,12,67
FCC_A1+LAVES_C15,21,13,66
FCC_A1+LAVES_C15,21,14,65
FCC_A1+LAVES_C15,21,15,64
FCC_A1+LAVES_C15,21,16,63
FCC_A1+LAVES_C15,21,17,62
FCC_A1+LAVES_C15,21,18,61
FCC_A1+LAVES_C15,21,19,60
FCC_A1+LAVES_C15,21,20,59
FCC_A1+LAVES_C15,21,21,58
FCC_A1+LAVES_C15,21,22,57
FCC_A1+LAVES_C15,21,23,56
FCC_A1+LAVES_C15,21,24,55
FCC_A1+LAVES_C15,21,25,54
FCC_A1+LAVES_C15,21,26,53
FCC_A1+LAVES_C15,21,27,52
FCC_A1+LAVES_C15,21,28,51
FCC_A1+LAVES_C15,21,29,50
FCC_A1+LAVES_C15,21,30,49
FCC_A1+LAVES_C15,21,31,48
LAVES_C15+LIQUID,21,32,47
LAVES_C15+LIQUID,21,33,46
LAVES_C15+LIQUID,21,34,45
LAVES_C15+LIQUID,21,35,44
LAVES_C15+LIQUID,21,36,43
LAVES_C15+LIQUID,21,37,42
LAVES_C15+LIQUID,21,38,41
LAVES_C15+LIQUID,21,39,40
LAVES_C15+LIQUID,21,40,39
LAVES_C15+LIQUID,21,41,38
LAVES_C15+LIQUID,21,42,37
LAVES_C15+LIQUID,21,43,36
LAVES_C15+LIQUID,21,44,35
LAVES_C15+LIQUID,21,45,34
LAVES_C15+LIQUID,21,46,33
LAVES_C15+LIQUID,21,47,32
LAVES_C15+LIQUID,21,48,31
LAVES_C15+LIQUID,21,49,30
LAVES_C15+LIQUID,21,50,29
LAVES_C15+LIQUID,21,51,28
LAVES_C15+LIQUID,21,52,27
LAVES_C15+LIQUID,21,53,26
LAVES_C15+LIQUID,21,54,25
LAVES_C15+LIQUID,21,55,24
LAVES_C15+LIQUID,21,56,23
LAVES_C15+LIQUID,21,57,22
LAVES_C15+LIQUID,21,58,21
LAVES_C15+LIQUID,21,59,20
LAVES_C15+LIQUID,21,60,19
LAVES_C15+LIQUID,21,61,18
LIQUID,21,62,17
LIQUID,21,63,16
LIQUID,21,64,15
LIQUID,21,65,14
LIQUID,21,66,13
LIQUID,21,67,12
LIQUID,21,68,11
LIQUID,21,69,10
LIQUID,21,70,9
LIQUID,21,71,8
LIQUID,21,72,7
LIQUID,21,73,6
LIQUID,21,74,5
LIQUID,21,75,4
LIQUID,21,76,3
LIQUID,21,77,2
LIQUID,21,78,1
LIQUID,21,79,0
FCC_A1,20,0,80
FCC_A1,20,1,79
FCC_A1,20,2,78
FCC_A1+LAVES_C15,20,3,77
FCC_A1+LAVES_C15,20,4,76
FCC_A1+LAVES_C15,20,5,75
FCC_A1+LAVES_C15,20,6,74
FCC_A1+LAVES_C15,20,7,73
FCC_A1+LAVES_C15,20,8,72
FCC_A1+LAVES_C15,20,9,71
FCC_A1+LAVES_C15,20,10,70
FCC_A1+LAVES_C15,20,11,69
FCC_A1+LAVES_C15,20,12,68
FCC_A1+LAVES_C15,20,13,67
FCC_A1+LAVES_C15,20,14,66
FCC_A1+LAVES_C15,20,15,65
FCC_A1+LAVES_C15,20,16,64
FCC_A1+LAVES_C15,20,17,63
FCC_A1+LAVES_C15,20,18,62
FCC_A1+LAVES_C15,20,19,61
FCC_A1+LAVES_C15,20,20,60
FCC_A1+LAVES_C15,20,21,59
FCC_A1+LAVES_C15,20,22,58
FCC_A1+LAVES_C15,20,23,57
FCC_A1+LAVES_C15,20,24,56
FCC_A1+LAVES_C15,20,25,55
FCC_A1+LAVES_C15,20,26,54
FCC_A1+LAVES_C15,20,27,53
FCC_A1+LAVES_C15,20,28,52
FCC_A1+LAVES_C15,20,29,51
FCC_A1+LAVES_C15,20,30,50
FCC_A1+LAVES_C15,20,31,49
FCC_A1+LAVES_C15,20,32,48
LAVES_C15+LIQUID,20,33,47
LAVES_C15+LIQUID,20,34,46
LAVES_C15+LIQUID,20,35,45
LAVES_C15+LIQUID,20,36,44
LAVES_C15+LIQUID,20,37,43
LAVES_C15+LIQUID,20,38,42
LAVES_C15+LIQUID,20,39,41
LAVES_C15+LIQUID,20,40,40
LAVES_C15+LIQUID,20,41,39
LAVES_C15+LIQUID,20,42,38
LAVES_C15+LIQUID,20,43,37
LAVES_C15+LIQUID,20,44,36
LAVES_C15+LIQUID,20,45,35
LAVES_C15+LIQUID,20,46,34
LAVES_C15+LIQUID,20,47,33
LAVES_C15+LIQUID,20,48,32
LAVES_C15+LIQUID,20,49,31
LAVES_C15+LIQUID,20,50,30
LAVES_C15+LIQUID,20,51,29
LAVES_C15+LIQUID,20,52,28
LAVES_C15+LIQUID,20,53,27
LAVES_C15+LIQUID,20,54,26
LAVES_C15+LIQUID,20,55,25
LAVES_C15+LIQUID,20,56,24
LAVES_C15+LIQUID,20,57,23
LAVES_C15+LIQUID,20,58,22
LAVES_C15+LIQUID,20,59,21
LAVES_C15+LIQUID,20,60,20
LAVES_C15+LIQUID,20,61,19
LAVES_C15+LIQUID,20,62,18
LIQUID,20,63,17
LIQUID,20,64,16
LIQUID,20,65,15
LIQUID,20,66,14
LIQUID,20,67,13
LIQUID,20,68,12
LIQUID,20,69,11
LIQUID,20,70,10
LIQUID,20,71,9
LIQUID,20,72,8
LIQUID,20,73,7
LIQUID,20,74,6
LIQUID,20,75,5
LIQUID,20,76,4
LIQUID,20,77,3
LIQUID,20,78,2
LIQUID,20,79,1
LIQUID,20,80,0
FCC_A1,19,0,81
FCC_A1,19,1,80
FCC_A1,19,2,79
FCC_A1,19,3,78
FCC_A1+LAVES_C15,19,4,77
FCC_A1+LAVES_C15,19,5,76
FCC_A1+LAVES_C15,19,6,75
FCC_A1+LAVES_C15,19,7,74
FCC_A1+LAVES_C15,19,8,73
FCC_A1+LAVES_C15,19,9,72
FCC_A1+LAVES_C15,19,10,71
FCC_A1+LAVES_C15,19,11,70
FCC_A1+LAVES_C15,19,12,69
FCC_A1+LAVES_C15,19,13,68
FCC_A1+LAVES_C15,19,14,67
FCC_A1+LAVES_C15,19,15,66
FCC_A1+LAVES_C15,19,16,65
FCC_A1+LAVES_C15,19,17,64
FCC_A1+LAVES_C15,19,18,63
FCC_A1+LAVES_C15,19,19,62
FCC_A1+LAVES_C15,19,20,61
FCC_A1+LAVES_C15,19,21,60
FCC_A1+LAVES_C15,19,22,59
FCC_A1+LAVES_C15,19,23,58
FCC_A1+LAVES_C15,19,24,57
FCC_A1+LAVES_C15,19,25,56
FCC_A1+LAVES_C15,19,26,55
FCC_A1+LAVES_C15,19,27,54
FCC_A1+LAVES_C15,19,28,53
FCC_A1+LAVES_C15,19,29,52
FCC_A1+LAVES_C15,19,30,51
FCC_A1+LAVES_C15,19,31,50
FCC_A1+LAVES_C15,19,32,49
LAVES_C15+LIQUID,19,33,48
LAVES_C15+LIQUID,19,34,47
LAVES_C15+LIQUID,19,35,46
LAVES_C15+LIQUID,19,36,45
LAVES_C15+LIQUID,19,37,44
LAVES_C15+LIQUID,19,38,43
LAVES_C15+LIQUID,19,39,42
LAVES_C15+LIQUID,19,40,41
LAVES_C15+LIQUID,19,41,40
LAVES_C15+LIQUID,19,42,39
LAVES_C15+LIQUID,19,43,38
LAVES_C15+LIQUID,19,44,37
LAVES_C15+LIQUID,19,45,36
LAVES_C15+LIQUID,19,46,35
LAVES_C15+LIQUID,19,47,34
LAVES_C15+LIQUID,19,48,33
LAVES_C15+LIQUID,19,49,32
LAVES_C15+LIQUID,19,50,31
LAVES_C15+LIQUID,19,51,30
LAVES_C15+LIQUID,19,52,29
LAVES_C15+LIQUID,19,53,28
LAVES_C15+LIQUID,19,54,27
LAVES_C15+LIQUID,19,55,26
LAVES_C15+LIQUID,19,56,25
LAVES_C15+LIQUID,19,57,24
LAVES_C15+LIQUID,19,58,23
LAVES_C15+LIQUID,19,59,22
LAVES_C15+LIQUID,19,60,21
LAVES_C15+LIQUID,19,61,20
LAVES_C15+LIQUID,19,62,19
LAVES_C15+LIQUID,19,63,18
LIQUID,19,64,17
LIQUID,19,65,16
LIQUID,19,66,15
LIQUID,19,67,14
LIQUID,19,68,13
LIQUID,19,69,12
LIQUID,19,70,11
LIQUID,19,71,10
LIQUID,19,72,9
LIQUID,19,73,8
LIQUID,19,74,7
LIQUID,19,75,6
LIQUID,19,76,5
LIQUID,19,77,4
LIQUID,19,78,3
LIQUID,19,79,2
LIQUID,19,80,1
LIQUID,19,81,0
FCC_A1,18,0,82
FCC_A1,18,1,81
FCC_A1,18,2,80
FCC_A1,18,3,79
FCC_A1+LAVES_C15,18,4,78
FCC_A1+LAVES_C15,18,5,77
FCC_A1+LAVES_C15,18,6,76
FCC_A1+LAVES_C15,18,7,75
FCC_A1+LAVES_C15,18,8,74
FCC_A1+LAVES_C15,18,9,73
FCC_A1+LAVES_C15,18,10,72
FCC_A1+LAVES_C15,18,11,71
FCC_A1+LAVES_C15,18,12,70
FCC_A1+LAVES_C15,18,13,69
FCC_A1+LAVES_C15,18,14,68
FCC_A1+LAVES_C15,18,15,67
FCC_A1+LAVES_C15,18,16,66
FCC_A1+LAVES_C15,18,17,65
FCC_A1+LAVES_C15,18,18,64
FCC_A1+LAVES_C15,18,19,63
FCC_A1+LAVES_C15,18,20,62
FCC_A1+LAVES_C15,18,21,61
FCC_A1+LAVES_C15,18,22,60
FCC_A1+LAVES_C15,18,23,59
FCC_A1+LAVES_C15,18,24,58
FCC_A1+LAVES_C15,18,25,57
FCC_A1+LAVES_C15,18,26,56
FCC_A1+LAVES_C15,18,27,55
FCC_A1+LAVES_C15,18,28,54
FCC_A1+LAVES_C15,18,29,53
FCC_A1+LAVES_C15,18,30,52
FCC_A1+LAVES_C15,18,31,51
FCC_A1+LAVES_C15,18,32,50
LAVES_C15+LIQUID,18,33,49
LAVES_C15+LIQUID,18,34,48
LAVES_C15+LIQUID,18,35,47
LAVES_C15+LIQUID,18,36,46
LAVES_C15+LIQUID,18,37,45
LAVES_C15+LIQUID,18,38,44
LAVES_C15+LIQUID,18,39,43
LAVES_C15+LIQUID,18,40,42
LAVES_C15+LIQUID,18,41,41
LAVES_C15+LIQUID,18,42,40
LAVES_C15+LIQUID,18,43,39
LAVES_C15+LIQUID,18,44,38
LAVES_C15+LIQUID,18,45,37
LAVES_C15+LIQUID,18,46,36
LAVES_C15+LIQUID,18,47,35
LAVES_C15+LIQUID,18,48,34
LAVES_C15+LIQUID,18,49,33
LAVES_C15+LIQUID,18,50,32
LAVES_C15+LIQUID,18,51,31
LAVES_C15+LIQUID,18,52,30
LAVES_C15+LIQUID,18,53,29
LAVES_C15+LIQUID,18,54,28
LAVES_C15+LIQUID,18,55,27
LAVES_C15+LIQUID,18,56,26
LAVES_C15+LIQUID,18,57,25
LAVES_C15+LIQUID,18,58,24
LAVES_C15+LIQUID,18,59,23
LAVES_C15+LIQUID,18,60,22
LAVES_C15+LIQUID,18,61,21
LAVES_C15+LIQUID,18,62,20
LAVES_C15+LIQUID,18,63,19
LIQUID,18,64,18
LIQUID,18,65,17
LIQUID,18,66,16
LIQUID,18,67,15
LIQUID,18,68,14
LIQUID,18,69,13
LIQUID,18,70,12
LIQUID,18,71,11
LIQUID,18,72,10
LIQUID,18,73,9
LIQUID,18,74,8
LIQUID,18,75,7
LIQUID,18,76,6
LIQUID,18,77,5
LIQUID,18,78,4
LIQUID,18,79,3
LIQUID,18,80,2
LIQUID,18,81,1
LIQUID,18,82,0
FCC_A1,17,0,83
FCC_A1,17,1,82
FCC_A1,17,2,81
FCC_A1+LAVES_C15,17,3,80
FCC_A1+LAVES_C15,17,4,79
FCC_A1+LAVES_C15,17,5,78
FCC_A1+LAVES_C15,17,6,77
FCC_A1+LAVES_C15,17,7,76
FCC_A1+LAVES_C15,17,8,75
FCC_A1+LAVES_C15,17,9,74
FCC_A1+LAVES_C15,17,10,73
FCC_A1+LAVES_C15,17,11,72
FCC_A1+LAVES_C15,17,12,71
FCC_A1+LAVES_C15,17,13,70
FCC_A1+LAVES_C15,17,14,69
FCC_A1+LAVES_C15,17,15,68
FCC_A1+LAVES_C15,17,16,67
FCC_A1+LAVES_C15,17,17,66
FCC_A1+LAVES_C15,17,18,65
FCC_A1+LAVES_C15,17,19,64
FCC_A1+LAVES_C15,17,20,63
FCC_A1+LAVES_C15,17,21,62
FCC_A1+LAVES_C15,17,22,61
FCC_A1+LAVES_C15,17,23,60
FCC_A1+LAVES_C15,17,24,59
FCC_A1+LAVES_C15,17,25,58
FCC_A1+LAVES_C15,17,26,57
FCC_A1+LAVES_C15,17,27,56
FCC_A1+LAVES_C15,17,28,55
FCC_A1+LAVES_C15,17,29,54
FCC_A1+LAVES_C15,17,30,53
FCC_A1+LAVES_C15,17,31,52
FCC_A1+LAVES_C15,17,32,51
LAVES_C15+LIQUID,17,33,50
LAVES_C15+LIQUID,17,34,49
LAVES_C15+LIQUID,17,35,48
LAVES_C15+LIQUID,17,36,47
LAVES_C15+LIQUID,17,37,46
LAVES_C15+LIQUID,17,38,45
LAVES_C15+LIQUID,17,39,44
LAVES_C15+LIQUID,17,40,43
LAVES_C15+LIQUID,17,41,42
LAVES_C15+LIQUID,17,42,41
LAVES_C15+LIQUID,17,43,40
LAVES_C15+LIQUID,17,44,39
LAVES_C15+LIQUID,17,45,38
LAVES_C15+LIQUID,17,46,37
LAVES_C15+LIQUID,17,47,36
LAVES_C15+LIQUID,17,48,35
LAVES_C15+LIQUID,17,49,34
LAVES_C15+LIQUID,17,50,33
LAVES_C15+LIQUID,17,51,32
LAVES_C15+LIQUID,17,52,31
LAVES_C15+LIQUID,17,53,30
LAVES_C15+LIQUID,17,54,29
LAVES_C15+LIQUID,17,55,28
LAVES_C15+LIQUID,17,56,27
LAVES_C15+LIQUID,17,57,26
LAVES_C15+LIQUID,17,58,25
LAVES_C15+LIQUID,17,59,24
LAVES_C15+LIQUID,17,60,23
LAVES_C15+LIQUID,17,61,22
LIQUID,17,62,21
LIQUID,17,63,20
LIQUID,17,64,19
LIQUID,17,65,18
LIQUID,17,66,17
LIQUID,17,67,16
LIQUID,17,68,15
LIQUID,17,69,14
LIQUID,17,70,13
LIQUID,17,71,12
LIQUID,17,72,11
LIQUID,17,73,10
LIQUID,17,74,9
LIQUID,17,75,8
LIQUID,17,76,7
LIQUID,17,77,6
LIQUID,17,78,5
LIQUID,17,79,4
LIQUID,17,80,3
LIQUID,17,81,2
LIQUID,17,82,1
LIQUID,17,83,0
FCC_A1,16,0,84
FCC_A1,16,1,83
FCC_A1,16,2,82
FCC_A1+LAVES_C15,16,3,81
FCC_A1+LAVES_C15,16,4,80
FCC_A1+LAVES_C15,16,5,79
FCC_A1+LAVES_C15,16,6,78
FCC_A1+LAVES_C15,16,7,77
FCC_A1+LAVES_C15,16,8,76
FCC_A1+LAVES_C15,16,9,75
FCC_A1+LAVES_C15,16,10,74
FCC_A1+LAVES_C15,16,11,73
FCC_A1+LAVES_C15,16,12,72
FCC_A1+LAVES_C15,16,13,71
FCC_A1+LAVES_C15,16,14,70
FCC_A1+LAVES_C15,16,15,69
FCC_A1+LAVES_C15,16,16,68
FCC_A1+LAVES_C15,16,17,67
FCC_A1+LAVES_C15,16,18,66
FCC_A1+LAVES_C15,16,19,65
FCC_A1+LAVES_C15,16,20,64
FCC_A1+LAVES_C15,16,21,63
FCC_A1+LAVES_C15,16,22,62
FCC_A1+LAVES_C15,16,23,61
FCC_A1+LAVES_C15,16,24,60
FCC_A1+LAVES_C15,16,25,59
FCC_A1+LAVES_C15,16,26,58
FCC_A1+LAVES_C15,16,27,57
FCC_A1+LAVES_C15,16,28,56
FCC_A1+LAVES_C15,16,29,55
FCC_A1+LAVES_C15,16,30,54
FCC_A1+LAVES_C15,16,31,53
LAVES_C15+LIQUID,16,32,52
LAVES_C15+LIQUID,16,33,51
LAVES_C15+LIQUID,16,34,50
LAVES_C15+LIQUID,16,35,49
LAVES_C15+LIQUID,16,36,48
LAVES_C15+LIQUID,16,37,47
LAVES_C15+LIQUID,16,38,46
LAVES_C15+LIQUID,16,39,45
LAVES_C15+LIQUID,16,40,44
LAVES_C15+LIQUID,16,41,43
LAVES_C15+LIQUID,16,42,42
LAVES_C15+LIQUID,16,43,41
LAVES_C15+LIQUID,16,44,40
LAVES_C15+LIQUID,16,45,39
LAVES_C15+LIQUID,16,46,38
LAVES_C15+LIQUID,16,47,37
LAVES_C15+LIQUID,16,48,36
LAVES_C15+LIQUID,16,49,35
LAVES_C15+LIQUID,16,50,34
LAVES_C15+LIQUID,16,51,33
LAVES_C15+LIQUID,16,52,32
LAVES_C15+LIQUID,16,53,31
LAVES_C15+LIQUID,16,54,30
LAVES_C15+LIQUID,16,55,29
LAVES_C15+LIQUID,16,56,28
LAVES_C15+LIQUID,16,57,27
LAVES_C15+LIQUID,16,58,26
LAVES_C15+LIQUID,16,59,25
LAVES_C15+LIQUID,16,60,24
LAVES_C15+LIQUID,16,61,23
LAVES_C15+LIQUID,16,62,22
LIQUID,16,63,21
LIQUID,16,64,20
LIQUID,16,65,19
LIQUID,16,66,18
LIQUID,16,67,17
LIQUID,16,68,16
LIQUID,16,69,15
LIQUID,16,70,14
LIQUID,16,71,13
LIQUID,16,72,12
LIQUID,16,73,11
LIQUID,16,74,10
LIQUID,16,75,9
LIQUID,16,76,8
LIQUID,16,77,7
LIQUID,16,78,6
LIQUID,16,79,5
LIQUID,16,80,4
LIQUID,16,81,3
LIQUID,16,82,2
LIQUID,16,83,1
LIQUID,16,84,0
FCC_A1,15,0,85
FCC_A1,15,1,84
FCC_A1,15,2,83
FCC_A1,15,3,82
FCC_A1+LAVES_C15,15,4,81
FCC_A1+LAVES_C15,15,5,80
FCC_A1+LAVES_C15,15,6,79
FCC_A1+LAVES_C15,15,7,78
FCC_A1+LAVES_C15,15,8,77
FCC_A1+LAVES_C15,15,9,76
FCC_A1+LAVES_C15,15,10,75
FCC_A1+LAVES_C15,15,11,74
FCC_A1+LAVES_C15,15,12,73
FCC_A1+LAVES_C15,15,13,72
FCC_A1+LAVES_C15,15,14,71
FCC_A1+LAVES_C15,15,15,70
FCC_A1+LAVES_C15,15,16,69
FCC_A1+LAVES_C15,15,17,68
FCC_A1+LAVES_C15,15,18,67
FCC_A1+LAVES_C15,15,19,66
FCC_A1+LAVES_C15,15,20,65
FCC_A1+LAVES_C15,15,21,64
FCC_A1+LAVES_C15,15,22,63
FCC_A1+LAVES_C15,15,23,62
FCC_A1+LAVES_C15,15,24,61
FCC_A1+LAVES_C15,15,25,60
FCC_A1+LAVES_C15,15,26,59
FCC_A1+LAVES_C15,15,27,58
FCC_A1+LAVES_C15,15,28,57
FCC_A1+LAVES_C15,15,29,56
FCC_A1+LAVES_C15,15,30,55
FCC_A1+LAVES_C15,15,31,54
FCC_A1+LAVES_C15,15,32,53
LAVES_C15+LIQUID,15,33,52
LAVES_C15+LIQUID,15,34,51
LAVES_C15+LIQUID,15,35,50
LAVES_C15+LIQUID,15,36,49
LAVES_C15+LIQUID,15,37,48
LAVES_C15+LIQUID,15,38,47
LAVES_C15+LIQUID,15,39,46
LAVES_C15+LIQUID,15,40,45
LAVES_C15+LIQUID,15,41,44
LAVES_C15+LIQUID,15,42,43
LAVES_C15+LIQUID,15,43,42
LAVES_C15+LIQUID,15,44,41
LAVES_C15+LIQUID,15,45,40
LAVES_C15+LIQUID,15,46,39
LAVES_C15+LIQUID,15,47,38
LAVES_C15+LIQUID,15,48,37
LAVES_C15+LIQUID,15,49,36
LAVES_C15+LIQUID,15,50,35
LAVES_C15+LIQUID,15,51,34
LAVES_C15+LIQUID,15,52,33
LAVES_C15+LIQUID,15,53,32
LAVES_C15+LIQUID,15,54,31
LAVES_C15+LIQUID,15,55,30
LAVES_C15+LIQUID,15,56,29
LAVES_C15+LIQUID,15,57,28
LAVES_C15+LIQUID,15,58,27
LAVES_C15+LIQUID,15,59,26
LAVES_C15+LIQUID,15,60,25
LAVES_C15+LIQUID,15,61,24
LAVES_C15+LIQUID,15,62,23
LIQUID,15,63,22
LIQUID,15,64,21
LIQUID,15,65,20
LIQUID,15,66,19
LIQUID,15,67,18
LIQUID,15,68,17
LIQUID,15,69,16
LIQUID,15,70,15
LIQUID,15,71,14
LIQUID,15,72,13
LIQUID,15,73,12
LIQUID,15,74,11
LIQUID,15,75,10
LIQUID,15,76,9
LIQUID,15,77,8
LIQUID,15,78,7
LIQUID,15,79,6
LIQUID,15,80,5
LIQUID,15,81,4
LIQUID,15,82,3
LIQUID,15,83,2
LIQUID,15,84,1
LIQUID,15,85,0
FCC_A1,14,0,86
FCC_A1,14,1,85
FCC_A1,14,2,84
FCC_A1,14,3,83
FCC_A1+LAVES_C15,14,4,82
FCC_A1+LAVES_C15,14,5,81
FCC_A1+LAVES_C15,14,6,80
FCC_A1+LAVES_C15,14,7,79
FCC_A1+LAVES_C15,14,8,78
FCC_A1+LAVES_C15,14,9,77
FCC_A1+LAVES_C15,14,10,76
FCC_A1+LAVES_C15,14,11,75
FCC_A1+LAVES_C15,14,12,74
FCC_A1+LAVES_C15,14,13,73
FCC_A1+LAVES_C15,14,14,72
FCC_A1+LAVES_C15,14,15,71
FCC_A1+LAVES_C15,14,16,70
FCC_A1+LAVES_C15,14,17,69
FCC_A1+LAVES_C15,14,18,68
FCC_A1+LAVES_C15,14,19,67
FCC_A1+LAVES_C15,14,20,66
FCC_A1+LAVES_C15,14,21,65
FCC_A1+LAVES_C15,14,22,64
FCC_A1+LAVES_C15,14,23,63
FCC_A1+LAVES_C15,14,24,62
FCC_A1+LAVES_C15,14,25,61
FCC_A1+LAVES_C15,14,26,60
FCC_A1+LAVES_C15,14,27,59
FCC_A1+LAVES_C15,14,28,58
FCC_A1+LAVES_C15,14,29,57
FCC_A1+LAVES_C15,14,30,56
FCC_A1+LAVES_C15,14,31,55
FCC_A1+LAVES_C15,14,32,54
FCC_A1+LAVES_C15,14,33,53
LAVES_C15+LIQUID,14,34,52
LAVES_C15+LIQUID,14,35,51
LAVES_C15+LIQUID,14,36,50
LAVES_C15+LIQUID,14,37,49
LAVES_C15+LIQUID,14,38,48
LAVES_C15+LIQUID,14,39,47
LAVES_C15+LIQUID,14,40,46
LAVES_C15+LIQUID,14,41,45
LAVES_C15+LIQUID,14,42,44
LAVES_C15+LIQUID,14,43,43
LAVES_C15+LIQUID,14,44,42
LAVES_C15+LIQUID,14,45,41
LAVES_C15+LIQUID,14,46,40
LAVES_C15+LIQUID,14,47,39
LAVES_C15+LIQUID,14,48,38
LAVES_C15+LIQUID,14,49,37
LAVES_C15+LIQUID,14,50,36
LAVES_C15+LIQUID,14,51,35
LAVES_C15+LIQUID,14,52,34
LAVES_C15+LIQUID,14,53,33
LAVES_C15+LIQUID,14,54,32
LAVES_C15+LIQUID,14,55,31
LAVES_C15+LIQUID,14,56,30
LAVES_C15+LIQUID,14,57,29
LAVES_C15+LIQUID,14,58,28
LAVES_C15+LIQUID,14,59,27
LAVES_C15+LIQUID,14,60,26
LAVES_C15+LIQUID,14,61,25
LAVES_C15+LIQUID,14,62,24
LAVES_C15+LIQUID,14,63,23
LIQUID,14,64,22
LIQUID,14,65,21
LIQUID,14,66,20
LIQUID,14,67,19
LIQUID,14,68,18
LIQUID,14,69,17
LIQUID,14,70,16
LIQUID,14,71,15
LIQUID,14,72,14
LIQUID,14,73,13
LIQUID,14,74,12
LIQUID,14,75,11
LIQUID,14,76,10
LIQUID,14,77,9
LIQUID,14,78,8
LIQUID,14,79,7
LIQUID,14,80,6
LIQUID,14,81,5
LIQUID,14,82,4
LIQUID,14,83,3
LIQUID,14,84,2
LIQUID,14,85,1
LIQUID,14,86,0
FCC_A1,13,0,87
FCC_A1,13,1,86
FCC_A1,13,2,85
FCC_A1,13,3,84
FCC_A1,13,4,83
FCC_A1+LAVES_C15,13,5,82
FCC_A1+LAVES_C15,13,6,81
FCC_A1+LAVES_C15,13,7,80
FCC_A1+LAVES_C15,13,8,79
FCC_A1+LAVES_C15,13,9,78
FCC_A1+LAVES_C15,13,10,77
FCC_A1+LAVES_C15,13,11,76
FCC_A1+LAVES_C15,13,12,75
FCC_A1+LAVES_C15,13,13,74
FCC_A1+LAVES_C15,13,14,73
FCC_A1+LAVES_C15,13,15,72
FCC_A1+LAVES_C15,13,16,71
FCC_A1+LAVES_C15,13,17,70
FCC_A1+LAVES_C15,13,18,69
FCC_A1+LAVES_C15,13,19,68
FCC_A1+LAVES_C15,13,20,67
FCC_A1+LAVES_C15,13,21,66
FCC_A1+LAVES_C15,13,22,65
FCC_A1+LAVES_C15,13,23,64
FCC_A1+LAVES_C15,13,24,63
FCC_A1+LAVES_C15,13,25,62
FCC_A1+LAVES_C15,13,26,61
